시기,날짜,기사제목,url,감정,수치,분류근거
체감반응,2025-08-15,대출 규제에…서울 월세비중 '역대 최고',https://n.news.naver.com/mnews/article/015/0005171340,부정,0.9939790964126588,단어 '규제'이(가) 포함되어 부정적으로 분석되었습니다.
체감반응,2025-08-15,서울 아파트 월세 119만원…지갑 얇은 세입자들 '한숨',https://n.news.naver.com/mnews/article/015/0005171321,중립,0.9999347925186156,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,"우리집은 24억, 옆집은 15억…간극 커지는 '전세 이중가격'",https://n.news.naver.com/mnews/article/015/0005171319,중립,0.4822908341884613,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,강북 중소 단지마저…월 임차료 수백만원,https://n.news.naver.com/mnews/article/015/0005171318,중립,0.9586007595062256,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,"""전세 가격이 3억이나 차이 나다니""…'대혼란' 벌어진 까닭 [돈앤톡]",https://n.news.naver.com/mnews/article/015/0005171309,중립,0.9998282194137572,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,부모의 자가보유 여부가 자녀의 출산에도 영향 미친다,https://n.news.naver.com/mnews/article/032/0003389847,중립,0.9999691247940063,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,소형 오피스텔 공급가뭄…주거사다리 '흔들',https://n.news.naver.com/mnews/article/015/0005171285,중립,0.9998300075531006,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,"""청약 없이 10년 살아보고 매입""…전국 민간임대아파트 '완판행진'",https://n.news.naver.com/mnews/article/015/0005171283,중립,0.9997294545173644,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,"은평 다래마을, 3000가구로 재탄생",https://n.news.naver.com/mnews/article/015/0005171282,중립,0.9999690055847168,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,"""계약 깨져도…신탁사, 분양금 반드시 돌려줄 책임 없다""",https://n.news.naver.com/mnews/article/015/0005171278,중립,0.9999231100082396,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,대선 끝나자 마자 썰렁했던 세종 집값 다시 반등?,https://n.news.naver.com/mnews/article/374/0000457817,중립,0.9991119503974916,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,"부동산 매매계약 전, 이것만은 꼭 챙기세요 [한경부동산밸류업센터]",https://n.news.naver.com/mnews/article/015/0005171248,중립,0.9554879665374756,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,‘마피’ 떴던 광명 아파트…보류지 1원도 안 깎고 다시 나왔다 [부동산360],https://n.news.naver.com/mnews/article/016/0002514909,중립,0.9997146725654602,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,"""전액 현금으로""...수백억 아파트 샀다, '100억' 클럽 우르르",https://n.news.naver.com/mnews/article/014/0005392187,중립,0.8117445707321167,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,"""전세사기 피했더니 월세 폭탄""…오피스텔 구하다 직장인 '분통'",https://n.news.naver.com/mnews/article/015/0005171235,중립,0.996719777584076,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,최대 6억 대출·분양가 급등…'잠실 르엘' 등 서울 청약 위축 우려,https://n.news.naver.com/mnews/article/421/0008430496,긍정,0.9754728674888612,단어 '급등'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-08-15,부동산 공시가격 얼마나 오를까…현실화 폐기에서 보완으로 선회,https://n.news.naver.com/mnews/article/469/0000881767,중립,0.9999723434448242,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,"[단독] 청년안심주택 논란에 서울시, 1금융권에 ‘보증금반환채권 양수’ SOS[부동산360]",https://n.news.naver.com/mnews/article/016/0002514891,중립,0.9999758005142212,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,도담역서 화물열차 궤도이탈로 운행 차질…인명피해 없어,https://n.news.naver.com/mnews/article/015/0005171227,중립,0.999874711036682,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,청담르엘·잠래아 보증금은 7억 넘어…미리내집 경쟁률 39.7대1로 뚝,https://n.news.naver.com/mnews/article/277/0005637790,중립,0.8747107982635498,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,"""호가 1000만원씩 오른다""…세종 집값 다시 '들썩'이는 이유",https://n.news.naver.com/mnews/article/015/0005171219,중립,0.5786304473876953,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,도담역서 화물열차 탈선…“인명피해 없어”,https://n.news.naver.com/mnews/article/032/0003389815,중립,0.9997941851615906,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,"'아테라' 힘 받은 금호건설, '나이키형' 회복세",https://n.news.naver.com/mnews/article/648/0000038879,중립,0.8413427472114563,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,"국토부 ""중앙선 도담역 진입 화물열차 탈선…인명피해 없어""",https://n.news.naver.com/mnews/article/277/0005637774,중립,0.9999490976333618,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,"하남 교산  특별계획구역에…LH, 토지 임대부 방식 개발 검토",https://n.news.naver.com/mnews/article/011/0004521401,중립,0.9999732971191406,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,서울 분양가 3.3㎡당 4600만원…하반기 청약 흥행 키워드 '분양가상한제',https://n.news.naver.com/mnews/article/003/0013423949,중립,0.999948501586914,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,다시 고개든 가계대출…약해진 규제 효과[6.27 대출 규제 한달①],https://n.news.naver.com/article/003/0013423945,부정,0.999966025352478,단어 '규제'이(가) 포함되어 부정적으로 분석되었습니다.
체감반응,2025-08-15,"""아파트 판 뒤집혔다"" 청약 경쟁률 2배↑ 아파트의 비밀",https://n.news.naver.com/article/018/0006090494,중립,0.8802171945571899,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,고급 커뮤니티 시설로 차별화…‘서면 써밋 더뉴’ 분양 관심,https://n.news.naver.com/article/119/0002991426,중립,0.847551167011261,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,"‘벼랑끝’ 건설업계, “제재로 사고 못 막아, 구조부터 바꿔야”",https://n.news.naver.com/article/243/0000083111,중립,0.9999285936355592,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,"'수도권 쏠림' 해법 될까…정부, 세컨드홈으로 지방 살리기 나섰다",https://n.news.naver.com/article/011/0004521379,중립,0.999957799911499,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,"바다 위에서 탄소 저장한다…현대건설의 혁신 기술,  해상 인프라 건설 새 장 열리나",https://n.news.naver.com/article/011/0004521378,중립,0.9999241828918456,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,사택 부지가 랜드마크로 탈바꿈…'한화포레나 울산무거',https://n.news.naver.com/article/003/0013423875,중립,0.841471791267395,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,“레미콘 통 돌리는게 이렇게 비싸?”...비용 부담에 16년째 증차 없다는데,https://n.news.naver.com/article/009/0005541985,부정,0.99978107213974,단어 '부담'이(가) 포함되어 부정적으로 분석되었습니다.
체감반응,2025-08-15,지방 미분양 2만 가구 해소 나선 정부…CR리츠 세제 혜택 확대,https://n.news.naver.com/article/011/0004521367,중립,0.999968409538269,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,"""강릉·통영도 ‘세컨드홈’ 적용"" 인구감소지역 80곳은 稅혜택 확대…LH, 악성미분양 5000가구 더 산다 [AI 프리즘*부동산 투자자 뉴스]",https://n.news.naver.com/article/011/0004521359,중립,0.9948924779891968,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,오락가락 서울 집값…한주만에 상승폭 줄어 다시 ‘관망세’,https://n.news.naver.com/article/009/0005541977,긍정,0.8886979818344116,단어 '상승'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-08-15,강릉·경주에 집 한 채 더 사도 '1세대 1주택'이라고?,https://n.news.naver.com/article/648/0000038872,중립,0.9999494552612304,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,압구정 재건축 '공공보행통로' 갈등 심화…준공 단지도 '한숨',https://n.news.naver.com/article/421/0008430044,중립,0.9999032020568848,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,"'철근 축소' 논란에 대우건설, ""사실 무근"" 반박",https://n.news.naver.com/article/011/0004521351,중립,0.999970555305481,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,반등 후 숨죽인 시장…서초구 전세는 입주 여파로 9주째 하락[집슐랭],https://n.news.naver.com/article/011/0004521347,부정,0.9983525276184082,단어 '하락'이(가) 포함되어 부정적으로 분석되었습니다.
체감반응,2025-08-15,"'투트랙' 도시재생…응암동 주택가는 재개발, 전통시장은 활성화",https://n.news.naver.com/article/011/0004521343,긍정,0.9999734163284302,단어 '활성화'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-08-15,"""서울 출퇴근 편해졌네"" 수요 폭발하더니…집값 1억 뛰었다 [집코노미-집집폭폭]",https://n.news.naver.com/article/015/0005171147,중립,0.9997798800468444,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,세금 안 건든다더니…‘공시가격 현실화’ 카드로 증세효과?,https://n.news.naver.com/article/119/0002991414,중립,0.9915086030960084,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,"[영상] ‘리버뷰’ 양평 2층 새집, 2억 내렸는데 안팔리는 이유는 [부동산360]",https://n.news.naver.com/article/016/0002514806,중립,0.999768078327179,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,"""끼리끼리 만납시다""…입주민 맞선 보던 평당 2억원 아파트 근황",https://n.news.naver.com/article/008/0005236426,중립,0.9243008494377136,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,"""전세난에 '월세 시대' 가속…대출 증가폭 둔화에도 연체율 경고등""",https://n.news.naver.com/article/277/0005637702,부정,0.9994378685951232,단어 '둔화'이(가) 포함되어 부정적으로 분석되었습니다.
체감반응,2025-08-15,"신현대12차 93억 약정 체결…압구정, 규제 후 '거래 숨 고르기'",https://n.news.naver.com/article/421/0008430013,부정,0.999974489212036,단어 '규제'이(가) 포함되어 부정적으로 분석되었습니다.
체감반응,2025-08-15,수지 초입마을 리모델링 공사비 3.3㎡당 715만원 확정…조합원 당 분담금 3억5000만원,https://n.news.naver.com/article/366/0001100576,중립,0.9999465942382812,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,"깨진 분양계약 대금 돌려달라?…대법 ""신탁사 곳간까지는 NO""",https://n.news.naver.com/article/015/0005171144,중립,0.7818516492843628,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,"""여보, 방 3개 천장 봐봐""...경쟁률 '740대 1' 집 가보니[집 나와라 뚝딱!]",https://n.news.naver.com/article/014/0005392101,중립,0.9998155236244202,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,"""공사 하루만 늦어도 수억 벌금""…지체상금 압박 해결해야[안전제일 건설현장 대책은]③",https://n.news.naver.com/article/003/0013423829,긍정,0.9999552965164183,단어 '대책'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-08-15,"""엎어지면 서울""…과천 디에이치 아델스타 출격 [현장]",https://n.news.naver.com/article/031/0000957523,중립,0.999975085258484,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,"[단독]LH, 하남교산 특별계획구역에 'IFC몰'식 토지임대부 첫 도입",https://n.news.naver.com/article/421/0008429971,중립,0.9999665021896362,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,“집값 진정됐다는데”…왜 전세는 26주 연속 오를까?,https://n.news.naver.com/article/022/0004060176,중립,0.985352098941803,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,‘잠실르엘’ VR 본보기집 19일 오픈… 216채 일반분양,https://n.news.naver.com/article/020/0003654438,중립,0.9999496936798096,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,강릉-경주에 ‘세컨드홈’ 사면 1주택 稅혜택… 특례지역 9곳 추가,https://n.news.naver.com/article/020/0003654400,중립,0.999969482421875,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,"LH, 지방 악성 미분양 매입 3000채→8000채로 확대",https://n.news.naver.com/article/020/0003654398,중립,0.9999712705612184,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,강릉·경주에 '세컨드홈' 사도 1주택 세제 혜택,https://n.news.naver.com/article/422/0000770854,중립,0.999967098236084,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-15,강릉·동해·속초·인제에 '세컨드홈' 특례,https://n.news.naver.com/article/654/0000136942,중립,0.9999713897705078,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,반포발 ‘줄세우기’…대장주 아파트 신고가 이어져[서울 집값 다시 꿈틀]②,https://n.news.naver.com/mnews/article/003/0013425172,중립,0.9920579791069032,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,"""같은 부산인데""⋯마감 vs 미달 '청약 양극화'",https://n.news.naver.com/mnews/article/031/0000957614,중립,0.99810791015625,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,“분양가 더 오르기 전에”…확정가 아파트로 몰린다,https://n.news.naver.com/mnews/article/009/0005542367,중립,0.9825641512870787,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,“잔금 대출 막혀 입주 못해”…서울아파트 입주전망지수 ‘깜깜’,https://n.news.naver.com/mnews/article/009/0005542349,중립,0.9999465942382812,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,17년이나 끌었는데 또…'3조6000억' 재개발사업 제동,https://n.news.naver.com/mnews/article/015/0005171457,중립,0.9990115165710448,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,“청계 대신 ‘성동’ 넣자”…집값 올리려 간판 바꿔다는 아파트들,https://n.news.naver.com/mnews/article/009/0005542330,중립,0.9982345104217528,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,집 팔아 20억 벌어도 세금 8000만원...논란의 장특공제 [부동산 아토즈],https://n.news.naver.com/mnews/article/014/0005392285,중립,0.9958896040916444,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,"“이 임대료로 이자도 못갚아” 청년안심, 사업자 외면에 올해 인허가 ‘0’건 [부동산360]",https://n.news.naver.com/mnews/article/016/0002515026,중립,0.9917895793914796,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,"부산 아파트 분양, 하반기 집중... 청약 양극화 뚜렷",https://n.news.naver.com/mnews/article/014/0005392276,중립,0.9912011623382568,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,제2의 서울 ‘부산’…하반기 1만가구 분양 뜬다,https://n.news.naver.com/mnews/article/009/0005542317,중립,0.9999281167984008,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,"인천, 매년 2만명 ‘내집 마련 꿈’ 포기…아파트 분양가 급증에 청약통장 해지",https://n.news.naver.com/mnews/article/666/0000081355,중립,0.9999229907989502,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,"""강남까지 40분이면 간다"" 환호…집값 들썩이는 동네",https://n.news.naver.com/mnews/article/015/0005171442,중립,0.985195517539978,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,지방 아파트 들썩…'수성구·해운대구' 등 상승세 전환,https://n.news.naver.com/mnews/article/088/0000964714,긍정,0.9999113082885742,단어 '상승'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-08-16,건설업·지역고용 현 상황은?…외채 건전성 지표도 주목[경제전망대],https://n.news.naver.com/mnews/article/003/0013425007,중립,0.999972939491272,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,서희건설 '부정청탁'서 드러난 건설공사 구조적 문제[똑똑한 부동산],https://n.news.naver.com/mnews/article/018/0006091282,중립,0.999717891216278,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,"미분양 무덤이라더니…""한 달 만에 1억 올랐다"" 들썩이는 동네",https://n.news.naver.com/mnews/article/015/0005171428,중립,0.8385939598083496,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,"“70억 집사는데 30억이 은행 돈” 대출로 ‘100억 클럽’ 진입한 압구정, 규제로 거래 얼어붙나[부동산360]",https://n.news.naver.com/mnews/article/016/0002514994,부정,0.6549176573753357,단어 '규제'이(가) 포함되어 부정적으로 분석되었습니다.
체감반응,2025-08-16,"""이젠 더 돈 빌릴 곳 없다""…정부 규제에 주임사 '곡소리' [이송렬의 우주인]",https://n.news.naver.com/mnews/article/015/0005171423,부정,0.9802308678627014,단어 '규제'이(가) 포함되어 부정적으로 분석되었습니다.
체감반응,2025-08-16,건설 현장 안전 우려에 대안으로 뜬 모듈러 주택 '재조명',https://n.news.naver.com/mnews/article/008/0005236627,부정,0.9999651908874512,단어 '우려'이(가) 포함되어 부정적으로 분석되었습니다.
체감반응,2025-08-16,‘10억 로또’ 잠실르엘 온다…청약 잭팟 터뜨린 스타는?[스테크],https://n.news.naver.com/mnews/article/009/0005542285,중립,0.9956437349319458,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,"광주시-LH 신경전에 사업 지연…산정지구 주민들 ""재산권 침해""",https://n.news.naver.com/mnews/article/421/0008430967,중립,0.999911904335022,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,"상업용 부동산, 2년 정체 지나 항로 찾아[0과 1로 보는 부동산세상]",https://n.news.naver.com/mnews/article/018/0006091236,중립,0.9997162222862244,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,세종 스마트국가산단 본격화…내달 보상금 1조2000억 풀린다,https://n.news.naver.com/mnews/article/421/0008430952,중립,0.9998569488525392,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,"부산 아파트 분양, 하반기에 몰린다…청약 온도차 뚜렷",https://n.news.naver.com/mnews/article/016/0002514975,중립,0.9999419450759888,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,셰어하우스' 넘어 '코리빙하우스'…'맹그로브 신촌'에 20대 몰린다,https://n.news.naver.com/mnews/article/421/0008430876,중립,0.9998738765716552,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,‘세컨드홈 혜택’은 임시방편…GRDP 활성화 방안 찾아야[손바닥 부동산],https://n.news.naver.com/mnews/article/018/0006091222,긍정,0.999975085258484,단어 '활성화'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-08-16,"부산 아파트 분양, 하반기에 집중…청약 양극화 뚜렷",https://n.news.naver.com/mnews/article/001/0015569106,중립,0.9999110698699952,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,강릉·통영도 '세컨드홈' 적용…인구감소지역 80곳은 稅혜택 확대,https://n.news.naver.com/mnews/article/011/0004521560,중립,0.9999674558639526,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,"LH, 하남교산 특별계획구역에 ‘토지임대부’ 도입 검토",https://n.news.naver.com/mnews/article/011/0004521559,중립,0.9999738931655884,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,"관망세 속 신고가? 대출 막혀도 ""포기 못 해~""",https://n.news.naver.com/mnews/article/648/0000038881,중립,0.999915361404419,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,"K패스 375만 명 돌파…李정부, 청년·어르신 '무제한 패스' 논의",https://n.news.naver.com/mnews/article/421/0008430844,긍정,0.9935458302497864,단어 '돌파'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-08-16,"CR리츠 양도세 완화…LH, 악성미분양 5000가구 추가 매입한다",https://n.news.naver.com/article/011/0004521553,긍정,0.999970316886902,단어 '완화'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-08-16,부동산 시장 ‘똘똘한 한 채’ 선호도↑…하반기 대장주 어디?,https://n.news.naver.com/article/119/0002991524,중립,0.9999290704727172,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,[영상] 올파포보다 많이 팔린 강북 ‘이 단지’...국평 6억대면 산다고? [부동산360],https://n.news.naver.com/article/016/0002514961,중립,0.9999344348907472,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,"경제 민폐·산재 적폐·범죄 은폐, '3폐'로 신음하는 건설업계 최악 위기",https://n.news.naver.com/article/277/0005637870,부정,0.999854564666748,단어 '위기'이(가) 포함되어 부정적으로 분석되었습니다.
체감반응,2025-08-16,지방에 집 한 채 더 사도 1주택 유지…세금 부담 줄인 '세컨드 홈'[주간 부동산 키워드],https://n.news.naver.com/article/003/0013424839,부정,0.9996665716171264,단어 '부담'이(가) 포함되어 부정적으로 분석되었습니다.
체감반응,2025-08-16,"""호재는 없고 규제는 줄줄이..현금부자만 청약 가능""[분양시장 주춤]①",https://n.news.naver.com/article/003/0013424825,긍정,0.9866618514060974,단어 '호재'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-08-16,서울 아파트 미분양 3개월 연속 증가세…4개월 만에 1000가구 돌파,https://n.news.naver.com/article/366/0001100681,긍정,0.9688556790351868,단어 '돌파'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-08-16,[부동산캘린더] 내주 4천400가구 공급…잠실르엘 분양 채비,https://n.news.naver.com/article/001/0015569024,중립,0.9999302625656128,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-16,"서울 아파트 값, 2주 연속 상승폭 둔화…""6.27 대책 효과 영향""",https://n.news.naver.com/article/277/0005637867,긍정,0.9999146461486816,단어 '상승'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-08-16,"""새 아파트 살 기회""⋯경기도 신축 수요 '후끈' [현장]",https://n.news.naver.com/article/031/0000957581,중립,0.9991705417633056,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-17,“고도제한 강화되기 전에 달리자”…속도 내는 목동 재건축,https://n.news.naver.com/mnews/article/009/0005542709,중립,0.999969244003296,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-17,"전국 무주택 가구 1000만 육박…집값 비싼 서울, 절반이 ‘전월세’",https://n.news.naver.com/mnews/article/032/0003390047,중립,0.9994805455207824,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-17,강원권 '월세' 급격하게 증가… 5년 새 3배 가량 거래,https://n.news.naver.com/mnews/article/087/0001136286,중립,0.9770367741584778,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-17,"무주택 가구 1천만 육박⋯서울 절반 ""내 집 없다""",https://n.news.naver.com/mnews/article/031/0000957700,중립,0.9997819066047668,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-17,"주택도시보증공사, 부산 등 쪽방촌 여름나기 물품 후원",https://n.news.naver.com/mnews/article/658/0000117036,중립,0.9997227787971495,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-17,최근 집값 통계는 ‘잡음’? 거래 급감에 소수 이상거래가 착시 일으킬 가능성,https://n.news.naver.com/mnews/article/020/0003654651,중립,0.999969720840454,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-17,"‘내집 없다’ 韓 1000만 가구 육박, 부산도 62만 가구…역대 최대치(종합)",https://n.news.naver.com/mnews/article/658/0000117016,중립,0.996657371520996,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-17,"강남구, 다음달 11일 ‘부동산 세금 절세 특강’",https://n.news.naver.com/mnews/article/029/0002975781,중립,0.9946349859237672,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-17,"“전월세 1000만 가구에, 상위 0.1%는 13억 임대소득”…임대차 ‘두얼굴’",https://n.news.naver.com/mnews/article/029/0002975776,중립,0.999904990196228,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-17,‘전세→월세’ 확산…  올해 월세 거래량 100만건 넘었다,https://n.news.naver.com/mnews/article/005/0001796313,중립,0.9996145963668824,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-17,무주택 가구 1천만 육박…월세 급증에 세입자는 '한숨',https://n.news.naver.com/mnews/article/422/0000771455,중립,0.9999239444732666,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-17,재개발 임대주택 100세대 입주 모집,https://n.news.naver.com/mnews/article/014/0005392547,중립,0.9999395608901978,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-17,한강벨트 임대주택 ‘표류’… 주민 반대로 잇단 철회[공공주택 '딜레마'],https://n.news.naver.com/mnews/article/014/0005392534,중립,0.9613598585128784,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-17,"'임대주택 포비아'에 붕 뜬 공급카드… 강남·서초 ""계획 없다""[공공주택 '딜레마']",https://n.news.naver.com/mnews/article/014/0005392531,중립,0.672238290309906,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-17,"""공공주택 공급 늘리고 건설경기 회복""... LH, 하반기 11조4천억 공사·용역 발주",https://n.news.naver.com/mnews/article/014/0005392511,중립,0.9999556541442872,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-17,"홍제동 267-1번지, 신통기획 확정... 인왕산 조망 877가구 단지로 변신",https://n.news.naver.com/mnews/article/014/0005392510,중립,0.9998918771743774,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-17,발주처와 실시간 공유… PM·CM기업 공사장 안전관리'만전',https://n.news.naver.com/mnews/article/014/0005392509,중립,0.8788280487060547,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-17,"LH, 하반기 11조4000억원 공사·용역 발주",https://n.news.naver.com/mnews/article/031/0000957680,중립,0.9998958110809326,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-17,집은 없고 월세 증가에 부동산 임대업자만 '배 불뚝',https://n.news.naver.com/mnews/article/088/0000964863,중립,0.9993522763252258,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-17,"널뛰기 정책에 멍든 뉴타운, 주택 공급 부족만 초래했다[집슐랭]",https://n.news.naver.com/mnews/article/011/0004521828,중립,0.7168532609939575,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-17,"공급감소→패닉바잉→뒷북공급…""이젠 샤워실의 바보짓 멈춰야""[집슐랭]",https://n.news.naver.com/mnews/article/011/0004521827,중립,0.999971866607666,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-17,20년간 48번 대책…집값만 요동쳤다,https://n.news.naver.com/mnews/article/011/0004521790,긍정,0.9757692217826844,단어 '대책'이(가) 포함되어 긍정적으로 분석되었습니다.
체감반응,2025-08-17,LH 올해 공사·용역 발주 19.6조…작년 계획보다 1.4조↑,https://n.news.naver.com/mnews/article/018/0006092162,중립,0.999880075454712,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-17,"LH, 하반기 11.4조 발주...공공주택 비중 70%",https://n.news.naver.com/mnews/article/008/0005236855,중립,0.8914839625358582,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-17,[그래픽] 전국 월세 계약 추이,https://n.news.naver.com/mnews/article/001/0015570108,중립,0.9999696016311646,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-17,대출 규제·전세사기 여파…올해 월세 거래량 100만건 넘어,https://n.news.naver.com/mnews/article/088/0000964856,부정,0.9775332808494568,단어 '규제'이(가) 포함되어 부정적으로 분석되었습니다.
체감반응,2025-08-17,주차된 승합차 보닛 갑자기 불…수원 영통 홈플러스 150명 대피,https://n.news.naver.com/mnews/article/374/0000457916,중립,0.9999297857284546,문맥 상 중립을 나타내고 있습니다.
체감반응,2025-08-17,공급확대 이어 세제카드도 꺼낼까…집값 변수는[서울 집값 다시 꿈틀]③,https://n.news.naver.com/mnews/article/003/0013425823,중립,0.9998168349266052,문맥 상 중립을 나타내고 있습니다.
